1,2,3,4,5,6
Rhett Ellison,TE,NYG,11
-0.2,0.26666666666666666,0.9166666666666666,1.5666666666666667,6.5,8
0.6000000000000001,1.3714285714285717,2.7428571428571433,4.714285714285714,7.55,11
0.55,1.6285714285714286,2.357142857142857,3.6000000000000005,8.8,11
