1,2,3,4,5,6
Chris Hogan,WR,CAR,7
0.8666666666666667,4.2,5.942857142857143,9.37142857142857,15.566666666666665,13
1.0,6.24,8.2,13.0,16.3,9
1.55,3.425,4.887500000000001,6.35,14.5,12
