1,2,3,4,5,6
Xavier Grimble,TE,PIT,7
0.5,1.1333333333333335,2.45,3.766666666666667,8.6,8
0.2,1.02,1.8399999999999999,3.15,6.1,5
0.30000000000000004,0.81,1.32,1.9,3.5,5
