1,2,3,4,5,6
Blake Bell,TE,KC,12
0.4,1.2625,2.125,2.45,4.5,4
1.2000000000000002,1.5750000000000002,1.9500000000000002,1.9500000000000002,2.7,2
0.0,0.55,1.0,1.4500000000000002,2.7,6
