1,2,3,4,5,6
Tyler Higbee,TE,LAR,9
0.2,0.5333333333333333,1.3,2.066666666666667,6.5,8
0.3,1.3142857142857145,1.8857142857142857,2.885714285714286,7.133333333333334,13
0.75,1.875,2.8625000000000003,3.85,7.4,12
