1,2,3,4,5,6
Jakeem Grant,WR,MIA,5
-1.9,-1.9,-1.9,-1.9,-1.9,1
-0.7999999999999998,0.16666666666666666,2.55,4.933333333333333,17.000000000000004,8
1.6,2.7000000000000006,3.1166666666666667,3.5333333333333337,19.0,8
