1,2,3,4,5,6
Demetrius Harris,TE,CLE,7
0.6000000000000001,1.1,1.3333333333333333,1.5666666666666667,7.699999999999999,8
0.7000000000000001,2.066666666666667,3.366666666666667,4.666666666666667,7.5,8
0.30000000000000004,3.6800000000000006,4.84,8.36,9.9,7
