1,2,3,4,5,6
Russell Wilson,QB,SEA,11
1.4133333333333333,9.784,14.342000000000002,18.9,28.8,16
9.14,15.128,18.698,22.268,29.840000000000003,16
6.613333333333333,13.824000000000002,16.9,19.976000000000003,26.526666666666667,16
