1,2,3,4,5,6
Chris Conley,WR,JAC,10
1.0333333333333334,2.4222222222222225,3.111111111111111,4.4222222222222225,6.633333333333333,15
3.1,3.7375,4.375,4.3,5.5,4
1.0666666666666667,1.85,2.6250000000000004,3.4000000000000004,11.733333333333333,14
