1,2,3,4,5,6
Marvin Jones,WR,DET,5
1.2,5.955555555555556,6.633333333333334,8.933333333333332,18.0,15
2.9333333333333336,6.8,9.41,12.020000000000001,20.400000000000002,16
4.15,7.080000000000001,7.1800000000000015,9.92,18.3,9
