Year,Week,Player Name,Passing Attempts,Passing Yards,Passing Touchdowns,Passing Interceptions,Passing Two Point Attempts,Passing Two Point Made,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Rushing Two Point Attempts,Rushing Two Point Made,Receiving Attempts,Receiving Yards,Receiving Touchdowns,Receiving Two Point Attempts,Receiving Two Point Made,Fumbles
2016,1,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
2016,2,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,7,113,1,0,0,0
2016,3,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,4,56,0,0,0,0
2016,4,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2016,5,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
2016,6,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,9,71,0,0,0,0
2016,7,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0
2016,8,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
2016,10,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
2016,11,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
2016,12,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
2016,13,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,2,55,1,0,0,0
2016,14,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
2016,15,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,8,87,0,0,0,0
2016,16,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
2016,17,DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,7,123,0,0,0,0
