Year,Week,Player Name,Passing Attempts,Passing Yards,Passing Touchdowns,Passing Interceptions,Passing Two Point Attempts,Passing Two Point Made,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Rushing Two Point Attempts,Rushing Two Point Made,Receiving Attempts,Receiving Yards,Receiving Touchdowns,Receiving Two Point Attempts,Receiving Two Point Made,Fumbles
2018,1,John Ross,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
2018,2,John Ross,0,0,0,0,0,0,1,-3,0,0,0,1,8,0,0,0,0
2018,3,John Ross,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
2018,4,John Ross,0,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0
2018,10,John Ross,0,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0
2018,11,John Ross,0,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
2018,12,John Ross,0,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
2018,13,John Ross,0,0,0,0,0,0,1,2,0,0,0,2,13,0,0,0,0
2018,14,John Ross,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
2018,15,John Ross,0,0,0,0,0,0,1,3,0,0,0,1,6,0,0,0,0
2018,16,John Ross,0,0,0,0,0,0,1,7,0,0,0,1,3,1,0,0,0
2018,17,John Ross,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
